Location,Scan_ID,MAC_Address,RSSI,SSID,Timestamp
EBlock_3F_ENE329,7,f4:2e:7f:4f:16:c1,-46,airuc-secure,12:49:28
EBlock_3F_ENE329,7,f4:2e:7f:4f:16:c2,-45,eduroam,12:49:28
EBlock_3F_ENE329,7,f4:2e:7f:4f:77:c0,-84,airuc-guest,12:49:28
EBlock_3F_ENE329,7,f4:2e:7f:4f:77:c1,-85,airuc-secure,12:49:28
EBlock_3F_ENE329,7,f4:2e:7f:4f:77:c2,-84,eduroam,12:49:28
EBlock_3F_ENE329,7,f4:2e:7f:4f:39:22,-80,eduroam,12:49:28
EBlock_3F_ENE329,8,f4:2e:7f:4f:16:c0,-49,airuc-guest,12:49:34
EBlock_3F_ENE329,8,f4:2e:7f:4f:16:c1,-49,airuc-secure,12:49:35
EBlock_3F_ENE329,8,f4:2e:7f:4f:16:c2,-49,eduroam,12:49:35
EBlock_3F_ENE329,8,f4:2e:7f:4f:39:20,-83,airuc-guest,12:49:35
EBlock_3F_ENE329,9,f4:2e:7f:4f:16:c0,-50,airuc-guest,12:49:41
EBlock_3F_ENE329,9,f4:2e:7f:4f:16:c1,-49,airuc-secure,12:49:41
EBlock_3F_ENE329,9,f4:2e:7f:4f:16:c2,-49,eduroam,12:49:41
EBlock_3F_ENE329,9,f4:2e:7f:4f:28:20,-86,airuc-guest,12:49:41
EBlock_3F_ENE329,9,f4:2e:7f:4f:39:22,-84,eduroam,12:49:41
EBlock_1F_ENE131,0,f4:2e:7f:4f:98:22,-65,Unknown,12:41:04
EBlock_1F_ENE131,1,f4:2e:7f:4f:7a:80,-82,airuc-guest,12:41:09
EBlock_1F_ENE131,1,f4:2e:7f:4f:9d:e0,-82,airuc-guest,12:41:09
EBlock_1F_ENE131,1,f4:2e:7f:4f:9d:e2,-81,eduroam,12:41:09
EBlock_1F_ENE131,1,00:06:66:9c:47:37,-69,WiFly-EZX-37,12:41:10
EBlock_1F_ENE131,1,00:06:66:9c:53:09,-82,WiFly-EZX-09,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:1d:00,-86,airuc-guest,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:98:20,-62,airuc-guest,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:98:21,-61,airuc-secure,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:98:22,-62,eduroam,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:77:c0,-74,airuc-guest,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:67:c0,-80,airuc-guest,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:77:c1,-73,airuc-secure,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:67:c1,-79,airuc-secure,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:77:c2,-73,eduroam,12:41:10
EBlock_1F_ENE131,1,f4:2e:7f:4f:67:c2,-80,eduroam,12:41:10
EBlock_1F_ENE131,2,f4:2e:7f:4f:7a:80,-82,airuc-guest,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:7a:82,-83,eduroam,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:9d:e0,-79,airuc-guest,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:9d:e2,-78,eduroam,12:41:44
EBlock_1F_ENE131,2,00:06:66:9c:47:37,-67,WiFly-EZX-37,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:9d:e1,-77,airuc-secure,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:98:20,-61,airuc-guest,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:98:21,-61,airuc-secure,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:98:22,-60,eduroam,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:77:c0,-76,airuc-guest,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:77:c1,-76,airuc-secure,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:77:c2,-75,eduroam,12:41:44
EBlock_1F_ENE131,2,f4:2e:7f:4f:67:c2,-84,eduroam,12:41:45
EBlock_1F_ENE131,2,f4:2e:7f:4f:67:c0,-84,airuc-guest,12:41:45
EBlock_1F_ENE131,2,f4:2e:7f:4f:67:c1,-82,airuc-secure,12:41:45
EBlock_1F_ENE131,3,f4:2e:7f:4f:9d:e2,-74,eduroam,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:7a:80,-77,airuc-guest,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:7a:81,-78,airuc-secure,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:7a:82,-77,eduroam,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:86:c0,-86,airuc-guest,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:9d:e0,-75,airuc-guest,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:9d:e1,-74,airuc-secure,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:98:20,-66,airuc-guest,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:98:21,-66,airuc-secure,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:98:22,-66,eduroam,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:67:c0,-76,airuc-guest,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:77:c1,-75,airuc-secure,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:67:c1,-75,airuc-secure,12:41:55
EBlock_1F_ENE131,3,f4:2e:7f:4f:77:c0,-76,airuc-guest,12:41:56
EBlock_1F_ENE131,3,f4:2e:7f:4f:77:c2,-75,eduroam,12:41:56
EBlock_1F_ENE131,4,f4:2e:7f:4f:7a:80,-79,airuc-guest,12:42:04
EBlock_1F_ENE131,4,f4:2e:7f:4f:9d:e1,-78,airuc-secure,12:42:04
EBlock_1F_ENE131,4,f4:2e:7f:4f:9d:e2,-79,eduroam,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:7a:81,-77,airuc-secure,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:1d:02,-84,eduroam,12:42:05
EBlock_1F_ENE131,4,00:06:66:9c:47:37,-57,WiFly-EZX-37,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:7a:82,-77,eduroam,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:98:20,-67,airuc-guest,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:98:21,-67,airuc-secure,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:98:22,-67,eduroam,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:77:c0,-74,airuc-guest,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:67:c1,-78,airuc-secure,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:77:c1,-74,airuc-secure,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:77:c2,-74,eduroam,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:67:c2,-79,eduroam,12:42:05
EBlock_1F_ENE131,4,f4:2e:7f:4f:67:c0,-79,airuc-guest,12:42:05
EBlock_1F_ENE131,5,f4:2e:7f:4f:7a:80,-77,airuc-guest,12:42:14
EBlock_1F_ENE131,5,f4:2e:7f:4f:1d:00,-80,airuc-guest,12:42:14
EBlock_1F_ENE131,5,f4:2e:7f:4f:1d:01,-80,airuc-secure,12:42:14
EBlock_1F_ENE131,5,f4:2e:7f:4f:1d:02,-80,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:7a:82,-75,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:54:80,-86,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:9d:e0,-78,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:9d:e1,-77,airuc-secure,12:42:15
EBlock_1F_ENE131,5,00:06:66:9c:47:37,-58,WiFly-EZX-37,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:9d:e2,-78,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:8c:c0,-80,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:98:20,-61,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:8c:c2,-80,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:98:21,-61,airuc-secure,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:98:22,-61,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:8c:c1,-81,airuc-secure,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:67:c0,-73,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:67:c2,-73,eduroam,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:67:c1,-74,airuc-secure,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:77:c0,-74,airuc-guest,12:42:15
EBlock_1F_ENE131,5,f4:2e:7f:4f:77:c1,-74,airuc-secure,12:42:16
EBlock_1F_ENE131,5,f4:2e:7f:4f:77:c2,-74,eduroam,12:42:16
EBlock_1F_ENE131,5,f4:2e:7f:4f:67:00,-86,airuc-guest,12:42:16
EBlock_1F_ENE131,6,f4:2e:7f:4f:7a:80,-74,airuc-guest,12:42:26
EBlock_1F_ENE131,6,f4:2e:7f:4f:86:c1,-83,airuc-secure,12:42:26
EBlock_1F_ENE131,6,f4:2e:7f:4f:9d:e1,-76,airuc-secure,12:42:26
EBlock_1F_ENE131,6,f4:2e:7f:4f:9d:e2,-77,eduroam,12:42:26
EBlock_1F_ENE131,6,f4:2e:7f:4f:9d:e0,-77,airuc-guest,12:42:26
EBlock_1F_ENE131,6,00:06:66:9c:47:37,-55,WiFly-EZX-37,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:7a:81,-79,airuc-secure,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:7a:82,-77,eduroam,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:86:c0,-85,airuc-guest,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:8d:20,-78,airuc-guest,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:8d:21,-79,airuc-secure,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:8d:22,-79,eduroam,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:98:20,-62,airuc-guest,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:98:21,-62,airuc-secure,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:98:22,-62,eduroam,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:67:c0,-77,airuc-guest,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:77:c0,-77,airuc-guest,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:67:c1,-76,airuc-secure,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:77:c1,-75,airuc-secure,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:77:c2,-76,eduroam,12:42:27
EBlock_1F_ENE131,6,f4:2e:7f:4f:67:c2,-76,eduroam,12:42:27
EBlock_1F_ENE131,7,f4:2e:7f:4f:7a:81,-73,airuc-secure,12:42:37
EBlock_1F_ENE131,7,f4:2e:7f:4f:9d:e1,-74,airuc-secure,12:42:37
EBlock_1F_ENE131,7,f4:2e:7f:4f:9d:e2,-74,eduroam,12:42:37
EBlock_1F_ENE131,7,f4:2e:7f:4f:86:c1,-85,airuc-secure,12:42:37
EBlock_1F_ENE131,7,00:06:66:9c:47:37,-54,WiFly-EZX-37,12:42:37
EBlock_1F_ENE131,7,f4:2e:7f:4f:7a:80,-73,airuc-guest,12:42:37
EBlock_1F_ENE131,7,f4:2e:7f:4f:54:80,-87,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:9d:e0,-74,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:86:c0,-85,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:7a:82,-73,eduroam,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:98:20,-61,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8d:20,-78,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8d:21,-79,airuc-secure,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8d:22,-80,eduroam,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:98:21,-62,airuc-secure,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:98:22,-62,eduroam,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8c:c0,-79,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8c:c1,-80,airuc-secure,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:8c:c2,-80,eduroam,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:77:c0,-77,airuc-guest,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:77:c2,-77,eduroam,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:67:c1,-80,airuc-secure,12:42:38
EBlock_1F_ENE131,7,f4:2e:7f:4f:67:c2,-80,eduroam,12:42:39
EBlock_1F_ENE131,7,f4:2e:7f:4f:77:c1,-77,airuc-secure,12:42:39
EBlock_1F_ENE131,7,f4:2e:7f:4f:67:c0,-80,airuc-guest,12:42:39
EBlock_1F_ENE131,8,f4:2e:7f:4f:7a:80,-75,airuc-guest,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:7a:81,-75,airuc-secure,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:7a:82,-75,eduroam,12:42:50
EBlock_1F_ENE131,8,00:06:66:9c:47:37,-53,WiFly-EZX-37,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:9d:e0,-77,airuc-guest,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:9d:e1,-78,airuc-secure,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:9d:e2,-78,eduroam,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:98:20,-61,airuc-guest,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:98:21,-61,airuc-secure,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:98:22,-60,eduroam,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:77:c0,-80,airuc-guest,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:77:c2,-78,eduroam,12:42:50
EBlock_1F_ENE131,8,f4:2e:7f:4f:67:c0,-78,airuc-guest,12:42:51
EBlock_1F_ENE131,8,f4:2e:7f:4f:67:c1,-78,airuc-secure,12:42:51
EBlock_1F_ENE131,8,f4:2e:7f:4f:67:c2,-79,eduroam,12:42:51
EBlock_1F_ENE131,8,f4:2e:7f:4f:77:c1,-78,airuc-secure,12:42:51
EBlock_1F_ENE131,9,f4:2e:7f:4f:9d:e0,-71,airuc-guest,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:9d:e1,-71,airuc-secure,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:9d:e2,-71,eduroam,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:86:c2,-84,eduroam,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:7a:80,-78,airuc-guest,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:7a:82,-79,eduroam,12:43:00
EBlock_1F_ENE131,9,00:06:66:9c:47:37,-69,WiFly-EZX-37,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:54:80,-86,airuc-guest,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:86:c0,-80,airuc-guest,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:86:c1,-80,airuc-secure,12:43:00
EBlock_1F_ENE131,9,f4:2e:7f:4f:7a:81,-77,airuc-secure,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:8c:c0,-77,airuc-guest,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:98:20,-67,airuc-guest,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:8c:c2,-79,eduroam,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:98:21,-66,airuc-secure,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:8d:20,-79,airuc-guest,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:8d:22,-79,eduroam,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:98:22,-66,eduroam,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:8d:21,-78,airuc-secure,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:77:c0,-74,airuc-guest,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:77:c2,-73,eduroam,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:67:c2,-79,eduroam,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:77:c1,-74,airuc-secure,12:43:01
EBlock_1F_ENE131,9,f4:2e:7f:4f:67:c0,-79,airuc-guest,12:43:01
EBlock_1F_ENE131,10,f4:2e:7f:4f:9d:e0,-75,airuc-guest,12:43:13
EBlock_1F_ENE131,10,00:06:66:9c:47:37,-52,WiFly-EZX-37,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:9d:e2,-74,eduroam,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:9d:e1,-74,airuc-secure,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:86:c0,-84,airuc-guest,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:86:c1,-83,airuc-secure,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:86:c2,-83,eduroam,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:1d:00,-82,airuc-guest,12:43:13
EBlock_1F_ENE131,10,f4:2e:7f:4f:7a:81,-77,airuc-secure,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:98:20,-65,airuc-guest,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:98:21,-64,airuc-secure,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:98:22,-63,eduroam,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:77:c0,-76,airuc-guest,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:67:c0,-75,airuc-guest,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:77:c1,-74,airuc-secure,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:77:c2,-76,eduroam,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:67:c1,-75,airuc-secure,12:43:14
EBlock_1F_ENE131,10,f4:2e:7f:4f:67:c2,-75,eduroam,12:43:14
